moving_window:141,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.141647840362,-0.803198998609,370,37926499.3222
moving_window:230,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.141327889376,-0.757784543088,251,37461211.8229
moving_window:226,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.141217550767,-0.727901333997,268,37302049.6584
moving_window:301,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.141153057135,-0.987620130931,246,37209324.5829
moving_window:166,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.1410378027,-0.763625752995,342,37044179.3275
moving_window:163,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.140879716311,-0.777981366392,344,36818825.809
moving_window:246,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.140354314017,-0.69314834102,247,36079444.2087
moving_window:209,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.140096770869,-0.769198852828,282,35722331.7307
moving_window:247,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.140069099482,-0.693148183569,244,35684168.3899
moving_window:294,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139867050401,-0.987620123102,251,35406714.9716
moving_window:282,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139786688103,-0.721214981492,240,35296948.6251
moving_window:241,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139735682315,-0.697170974134,251,35227452.7455
moving_window:365,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139709553174,-0.650117040558,217,35191903.3553
moving_window:304,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.13963439978,-0.987620121643,246,35089850.4906
moving_window:172,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139549364637,-0.730001058014,333,34974727.6751
moving_window:289,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139506777667,-0.727925073375,235,34917211.1172
